66560.000000	-49584.595000	-21888.938000	16879.786000	3.280000	-9.290000	153.470000	17701.231205	-3950.691159	50820.789624
66560.100000	-49376.165000	-21892.447000	17638.083000	3.300000	-10.120000	153.310000	17701.264488	-3950.700296	50820.748344
66560.200000	-49162.048000	-21888.274000	18383.714000	3.310000	-10.930000	153.140000	17701.297920	-3950.709506	50820.707225
66560.300000	-48943.865000	-21876.303000	19114.586000	3.320000	-11.720000	152.940000	17701.331223	-3950.718705	50820.665891
66560.400000	-48724.196000	-21856.927000	19826.332000	3.310000	-12.490000	152.720000	17701.364500	-3950.727982	50820.624546
66560.500000	-48506.617000	-21830.883000	20512.245000	3.300000	-13.240000	152.490000	17701.397708	-3950.737355	50820.583235
66560.600000	-48295.349000	-21798.994000	21163.606000	3.290000	-13.960000	152.240000	17701.430915	-3950.746728	50820.541924
66560.700000	-48094.682000	-21761.879000	21771.112000	3.270000	-14.610000	151.970000	17701.464014	-3950.756150	50820.500342
66560.800000	-47907.971000	-21719.847000	22327.850000	3.250000	-15.150000	151.710000	17701.497119	-3950.765592	50820.458743
66560.900000	-47736.749000	-21673.021000	22832.129000	3.220000	-15.600000	151.430000	17701.530161	-3950.775151	50820.417159
66561.000000	-47580.560000	-21621.483000	23287.697000	3.190000	-15.990000	151.140000	17701.563087	-3950.784739	50820.375323
66561.100000	-47437.886000	-21565.312000	23701.676000	3.160000	-16.360000	150.850000	17701.595982	-3950.794385	50820.333494
66561.200000	-47306.724000	-21504.604000	24081.956000	3.120000	-16.700000	150.560000	17701.628845	-3950.804089	50820.291674
66561.300000	-47185.008000	-21439.505000	24435.232000	3.080000	-17.010000	150.260000	17701.661592	-3950.813822	50820.249601
66561.400000	-47071.164000	-21370.290000	24766.140000	3.040000	-17.310000	149.950000	17701.694321	-3950.823653	50820.207500
66561.500000	-46964.268000	-21297.412000	25077.464000	2.990000	-17.580000	149.650000	17701.726883	-3950.833511	50820.165209
66561.600000	-46863.805000	-21221.602000	25370.940000	2.930000	-17.820000	149.350000	17701.759420	-3950.843448	50820.122908
