-13.41314181508519,19.32716299210856
-14.04848266008013,20.41239919200761
-15.36721371696972,21.49357999891413
-18.1305197515257,22.33592673847861
-17.54861651884562,23.73962797621322
-19.39687506232398,23.22821155056924
-19.99250272960639,25.24165944148247
-21.60829128841664,25.38674110276532
-22.10730409543214,24.16375046424395
-23.33060915257881,27.13345508848944
-22.65054047639654,27.34676084701118
-24.41233168397202,26.98354413256923
-25.42348459404923,26.33751310298678
-26.60656013416717,25.64244699396235
-26.76636922502215,26.18770399701938
-28.12480330885077,24.68198510421114
-26.12424539022891,25.80800229168262
-25.98819323216207,25.66759281243386
-26.55898170803561,23.49876622033972
-27.9984541269293,23.6583034201647
-27.74511260918244,23.9117296081336
-27.17095704472016,21.96575866657625
-28.7873004655723,21.00080290941586
-28.18912371855132,18.57628795427938
-26.07271554292146,18.24081652831461
-25.79542004438989,17.32167332715374
-27.35685434220151,16.25700109569954
-25.44405261844119,15.40937412165503
-24.58596118687642,14.27300083041549
-23.61226705870069,13.06598120779003
-24.73271861405582,13.43193159317928
-22.60008820563157,12.86828236123355
-23.51909363344937,11.44545572224782
-21.627567802732,11.23863654432522
-21.69122461701703,9.21636558186221
-20.61051165918506,10.71369032466455
-19.98447408896786,10.19682163434444
-18.02484142317127,8.314856810067436
-18.04442493528191,8.425564291256419
-16.8581721758742,6.515900360325846
-13.46993982075533,6.171007360781361
-15.09560786200516,7.872648323504217
-12.03641404685754,5.60769709955844
-10.9510205028276,7.239066360281354
-12.0544551384415,8.013154650470726
-11.74494241396707,8.041401969302342
-9.928564184777938,8.689856213547387
-11.11000415011777,8.344393512548487
-9.81024947247564,7.449600233635414
-9.342762079835589,7.808524796962447
-8.913073148277384,8.490574089735681
-8.531400373174332,11.49268251692355
-7.839117149989831,10.5659141274354
-10.47913368089694,10.52018899141798
-10.48219040746101,13.28333831549991
-9.288787907376703,12.24883933493887
-9.563277112025931,15.74033612595961
-10.62781829353314,15.65934992789576
-11.77465591972311,17.59653910790138
-11.81691912811495,17.52778406351724
-11.18546016914934,16.82525027074213
-12.30134154168378,18.42453224125657
-14.95104454347686,19.10223319666708
